date,time,temperature,weather,wind_speed,wind_direction,humidity,barometer,visibility
20211203,02:00,4,Clear,9,Wind blowing from 250° West-southwest to East-northeast,70%,1024,16
20211203,03:00,4,Clear,9,Wind blowing from 260° West to East,70%,1024,16
20211203,04:00,4,Clear,13,Wind blowing from 250° West-southwest to East-northeast,75%,1024,16
20211203,05:00,3,Clear,9,Wind blowing from 250° West-southwest to East-northeast,75%,1024,16
20211203,06:00,3,Clear,6,Wind blowing from 260° West to East,81%,1024,16
20211203,07:00,3,Sunny,6,Wind blowing from 250° West-southwest to East-northeast,81%,1024,16
20211203,08:00,6,Sunny,9,Wind blowing from 240° West-southwest to East-northeast,76%,1025,16
20211203,09:00,10,Sunny,13,Wind blowing from 260° West to East,54%,1026,16
20211203,10:00,12,Sunny,9,Wind blowing from 250° West-southwest to East-northeast,41%,1026,16
20211203,11:00,13,Passing clouds,13,Wind blowing from 300° West-northwest to East-southeast,28%,1026,N/A
20211203,12:00,14,Passing clouds,13,Wind blowing from 300° West-northwest to East-southeast,25%,1025,N/A
20211203,13:00,15,Passing clouds,9,Wind blowing from 310° Northwest to Southeast,25%,1025,N/A
20211203,14:00,15,Passing clouds,9,Wind blowing from 330° North-northwest to South-southeast,23%,1024,N/A
20211203,15:00,16,Passing clouds,9,Wind blowing from 280° West to East,22%,1024,N/A
20211203,16:00,15,Passing clouds,6,Wind blowing from 300° West-northwest to East-southeast,21%,1024,N/A
20211203,17:00,13,Clear,6,Wind blowing from 320° Northwest to Southeast,31%,1025,16
20211203,18:00,8,Clear,6,Wind blowing from 200° South-southwest to North-northeast,50%,1026,16
20211203,19:00,6,Clear,2,Wind blowing from 0° North to South,66%,1026,16
20211203,20:00,5,Clear,2,Wind blowing from 0° North to South,76%,1026,16
20211203,21:00,3,Clear,2,Wind blowing from 230° Southwest to Northeast,81%,1027,16
20211203,22:00,3,Clear,2,Wind blowing from 280° West to East,87%,1027,16
20211203,23:00,2,Clear,6,Wind blowing from 340° North-northwest to South-southeast,93%,1028,16
20211204,00:00,2,Clear,2,Wind blowing from 0° North to South,93%,1027,16
20211204,01:00,1,Clear,2,Wind blowing from 270° West to East,93%,1027,16
20211204,02:00,0,Clear,2,Wind blowing from 0° North to South,100%,1028,16
20211204,03:00,0,Clear,6,Wind blowing from 260° West to East,100%,1028,8
20211204,04:00,0,Clear,2,Wind blowing from 250° West-southwest to East-northeast,93%,1028,8
20211204,05:00,0,Clear,0,Wind blowing from 0° North to South,93%,1028,8
20211204,06:00,-1,Clear,2,Wind blowing from 240° West-southwest to East-northeast,100%,1028,7
20211204,07:00,-1,Ice fog,2,Wind blowing from 90° East to West,100%,1029,5
20211204,08:00,1,Clear,0,Wind blowing from 0° North to South,100%,1029,6
20211204,09:00,7,Clear,0,Wind blowing from 0° North to South,76%,1030,9
20211204,10:00,10,Clear,2,Wind blowing from 0° North to South,54%,1030,9
20211204,11:00,13,Clear,2,Wind blowing from 0° North to South,41%,1029,9
20211204,12:00,14,Clear,6,Wind blowing from 70° East-northeast to West-southwest,33%,1028,9
20211204,13:00,15,Sunny,2,Wind blowing from 0° North to South,23%,1027,16
20211204,14:00,16,Sunny,2,Wind blowing from 0° North to South,23%,1027,16
20211204,15:00,16,Sunny,2,Wind blowing from 0° North to South,25%,1027,16
20211204,16:00,14,Sunny,2,Wind blowing from 0° North to South,29%,1027,16
20211204,17:00,13,Clear,2,Wind blowing from 20° North-northeast to South-southwest,33%,1027,16
20211204,18:00,8,Clear,6,Wind blowing from 60° East-northeast to West-southwest,57%,1027,16
20211204,19:00,8,Clear,6,Wind blowing from 70° East-northeast to West-southwest,50%,1028,16
20211204,20:00,5,Clear,2,Wind blowing from 0° North to South,76%,1028,9
20211204,21:00,4,Clear,0,Wind blowing from 0° North to South,87%,1028,9
20211204,22:00,3,Clear,2,Wind blowing from 0° North to South,93%,1028,8
20211204,23:00,2,Clear,2,Wind blowing from 0° North to South,93%,1028,7
20211205,00:00,2,Clear,0,Wind blowing from 0° North to South,93%,1028,7
20211205,01:00,1,Clear,0,Wind blowing from 0° North to South,93%,1027,6
20211205,02:00,0,Ice fog,2,Wind blowing from 330° North-northwest to South-southeast,100%,1027,5
20211205,03:00,2,Fog,2,Wind blowing from 80° East to West,93%,1027,5
20211205,04:00,1,Fog,2,Wind blowing from 60° East-northeast to West-southwest,100%,1027,5
20211205,05:00,1,Fog,2,Wind blowing from 0° North to South,93%,1027,4
20211205,06:00,0,Ice fog,2,Wind blowing from 330° North-northwest to South-southeast,100%,1028,3
20211205,07:00,0,Ice fog,2,Wind blowing from 320° Northwest to Southeast,100%,1028,3
20211205,08:00,3,Fog,2,Wind blowing from 0° North to South,100%,1028,3
20211205,09:00,7,Fog,9,Wind blowing from 70° East-northeast to West-southwest,81%,1028,3
20211205,10:00,10,Haze,6,Wind blowing from 80° East to West,67%,1028,5
20211205,11:00,14,Clear,9,Wind blowing from 120° East-southeast to West-northwest,55%,1027,6
20211205,12:00,15,Clear,9,Wind blowing from 110° East-southeast to West-northwest,42%,1026,7
20211205,13:00,16,Clear,6,Wind blowing from 0° North to South,39%,1026,8
20211205,14:00,16,Clear,6,Wind blowing from 140° Southeast to Northwest,39%,1025,8
20211205,15:00,16,Clear,6,Wind blowing from 70° East-northeast to West-southwest,36%,1025,9
20211205,16:00,15,Clear,2,Wind blowing from 0° North to South,36%,1025,9
20211205,17:00,11,Clear,2,Wind blowing from 40° Northeast to Southwest,62%,1025,9
20211205,18:00,11,Clear,6,Wind blowing from 100° East to West,50%,1025,8
20211205,19:00,7,Clear,2,Wind blowing from 0° North to South,76%,1025,7
20211205,20:00,6,Clear,2,Wind blowing from 320° Northwest to Southeast,87%,1026,6
20211205,21:00,3,Fog,2,Wind blowing from 0° North to South,93%,1026,5
20211205,22:00,3,Fog,2,Wind blowing from 280° West to East,93%,1026,5
20211205,23:00,2,Fog,2,Wind blowing from 230° Southwest to Northeast,100%,1026,5
20211206,00:00,2,Fog,2,Wind blowing from 220° Southwest to Northeast,100%,1025,5
20211206,01:00,1,Fog,2,Wind blowing from 0° North to South,100%,1025,5
20211206,02:00,2,Fog,2,Wind blowing from 320° Northwest to Southeast,93%,1025,4
20211206,03:00,1,Fog,2,Wind blowing from 0° North to South,93%,1025,2
20211206,04:00,0,Ice fog,0,Wind blowing from 0° North to South,100%,1025,4
20211206,05:00,0,Ice fog,2,Wind blowing from 0° North to South,100%,1025,2
20211206,06:00,0,Ice fog,2,Wind blowing from 270° West to East,100%,1025,2
20211206,07:00,0,Ice fog,0,Wind blowing from 0° North to South,93%,1026,2
20211206,08:00,1,Fog,2,Wind blowing from 240° West-southwest to East-northeast,100%,1026,2
20211206,09:00,7,Fog,0,Wind blowing from 0° North to South,93%,1027,3
20211206,10:00,11,Fog,2,Wind blowing from 0° North to South,67%,1027,4
20211206,11:00,14,Haze,2,Wind blowing from 0° North to South,51%,1027,5
20211206,12:00,16,Clear,2,Wind blowing from 0° North to South,42%,1026,6
20211206,13:00,17,Clear,6,Wind blowing from 0° North to South,34%,1026,6
20211206,14:00,18,Sunny,6,Wind blowing from 0° North to South,24%,1025,16
20211206,15:00,18,Passing clouds,9,Wind blowing from 330° North-northwest to South-southeast,21%,1025,N/A
20211206,16:00,17,Sunny,2,Wind blowing from 0° North to South,25%,1025,16
20211206,17:00,13,Clear,2,Wind blowing from 310° Northwest to Southeast,47%,1026,8
20211206,18:00,10,Clear,2,Wind blowing from 190° South to North,62%,1026,8
20211206,19:00,8,Clear,2,Wind blowing from 0° North to South,71%,1027,6
20211206,20:00,6,Clear,0,Wind blowing from 0° North to South,81%,1027,6
20211206,21:00,5,Clear,2,Wind blowing from 0° North to South,87%,1027,6
20211206,22:00,4,Fog,2,Wind blowing from 270° West to East,93%,1028,5
20211206,23:00,3,Clear,2,Wind blowing from 80° East to West,93%,1029,6
20211207,00:00,3,Fog,2,Wind blowing from 50° Northeast to Southwest,93%,1028,5
20211207,01:00,2,Fog,2,Wind blowing from 0° North to South,100%,1029,5
20211207,02:00,2,Fog,2,Wind blowing from 330° North-northwest to South-southeast,93%,1029,5
20211207,03:00,2,Fog,2,Wind blowing from 260° West to East,93%,1029,5
20211207,04:00,1,Fog,0,Wind blowing from 0° North to South,100%,1030,4
20211207,05:00,1,Fog,0,Wind blowing from 0° North to South,100%,1030,4
20211207,06:00,1,Fog,2,Wind blowing from 0° North to South,93%,1030,3
20211207,07:00,1,Fog,2,Wind blowing from 0° North to South,100%,1031,2
20211207,08:00,2,Fog,0,Wind blowing from 0° North to South,100%,1032,3
20211207,09:00,7,Fog,2,Wind blowing from 0° North to South,93%,1032,2
20211207,10:00,10,Fog,9,Wind blowing from 90° East to West,82%,1032,2
20211207,11:00,12,Haze,13,Wind blowing from 80° East to West,72%,1032,2
20211207,12:00,14,Haze,17,Wind blowing from 90° East to West,59%,1030,4
20211207,13:00,14,Haze,17,Wind blowing from 70° East-northeast to West-southwest,55%,1029,5
20211207,14:00,15,Haze,17,Wind blowing from 70° East-northeast to West-southwest,48%,1029,5
20211207,15:00,15,Haze,17,Wind blowing from 70° East-northeast to West-southwest,48%,1030,5
20211207,16:00,14,Haze,13,Wind blowing from 70° East-northeast to West-southwest,48%,1030,5
20211207,17:00,12,Haze,6,Wind blowing from 70° East-northeast to West-southwest,54%,1030,5
20211207,18:00,11,Clear,6,Wind blowing from 60° East-northeast to West-southwest,58%,1030,6
20211207,19:00,10,Clear,6,Wind blowing from 60° East-northeast to West-southwest,67%,1031,6
20211207,20:00,10,Clear,6,Wind blowing from 50° Northeast to Southwest,67%,1031,6
20211207,21:00,9,Haze,9,Wind blowing from 60° East-northeast to West-southwest,71%,1031,5
20211207,22:00,9,Fog,13,Wind blowing from 70° East-northeast to West-southwest,76%,1031,5
20211207,23:00,9,Fog,13,Wind blowing from 80° East to West,76%,1031,5
20211208,00:00,9,Clear,9,Wind blowing from 90° East to West,82%,1031,6
20211208,01:00,8,Fog,13,Wind blowing from 70° East-northeast to West-southwest,87%,1031,5
20211208,02:00,8,Fog,9,Wind blowing from 80° East to West,87%,1031,5
20211208,03:00,7,Fog,6,Wind blowing from 70° East-northeast to West-southwest,87%,1031,5
20211208,04:00,5,Fog,9,Wind blowing from 80° East to West,93%,1031,5
20211208,05:00,6,Fog,6,Wind blowing from 80° East to West,93%,1031,5
20211208,06:00,5,Fog,6,Wind blowing from 70° East-northeast to West-southwest,93%,1031,4
20211208,07:00,4,Fog,2,Wind blowing from 0° North to South,100%,1031,2
20211208,08:00,7,Fog,9,Wind blowing from 70° East-northeast to West-southwest,93%,1032,3
20211208,09:00,10,Fog,13,Wind blowing from 90° East to West,76%,1032,4
20211208,10:00,13,Haze,17,Wind blowing from 110° East-southeast to West-northwest,63%,1032,5
20211208,11:00,15,Clear,20,Wind blowing from 120° East-southeast to West-northwest,55%,1031,6
20211208,12:00,15,Passing clouds,24,Wind blowing from 110° East-southeast to West-northwest,51%,1030,N/A
20211208,13:00,16,Passing clouds,20,Wind blowing from 120° East-southeast to West-northwest,52%,1029,N/A
20211208,14:00,15,Passing clouds,20,Wind blowing from 120° East-southeast to West-northwest,55%,1028,8
20211208,15:00,15,Clear,17,Wind blowing from 110° East-southeast to West-northwest,55%,1028,9
20211208,16:00,15,Sunny,20,Wind blowing from 110° East-southeast to West-northwest,55%,1027,16
20211208,17:00,14,Clear,20,Wind blowing from 100° East to West,59%,1028,16
20211208,18:00,13,Clear,17,Wind blowing from 110° East-southeast to West-northwest,63%,1028,16
20211208,19:00,12,Clear,17,Wind blowing from 110° East-southeast to West-northwest,63%,1028,16
20211208,20:00,12,Clear,9,Wind blowing from 120° East-southeast to West-northwest,63%,1028,16
20211208,21:00,10,Clear,6,Wind blowing from 100° East to West,71%,1028,16
20211208,22:00,10,Clear,9,Wind blowing from 110° East-southeast to West-northwest,76%,1028,16
20211208,23:00,11,Clear,9,Wind blowing from 100° East to West,72%,1027,16
20211209,00:00,9,Clear,2,Wind blowing from 0° North to South,82%,1027,16
20211209,01:00,9,Clear,0,Wind blowing from 0° North to South,82%,1027,8
20211209,02:00,8,Clear,2,Wind blowing from 20° North-northeast to South-southwest,87%,1027,7
20211209,03:00,9,Clear,6,Wind blowing from 80° East to West,82%,1026,9
20211209,04:00,9,Clear,2,Wind blowing from 0° North to South,82%,1026,9
20211209,05:00,9,Clear,2,Wind blowing from 60° East-northeast to West-southwest,87%,1026,8
20211209,06:00,9,Clear,2,Wind blowing from 0° North to South,87%,1027,7
20211209,07:00,9,Fog,6,Wind blowing from 160° South-southeast to North-northwest,87%,1027,5
20211209,08:00,9,Fog,2,Wind blowing from 310° Northwest to Southeast,87%,1027,5
20211209,09:00,11,Fog,0,Wind blowing from 0° North to South,77%,1028,5
20211209,10:00,12,Clear,6,Wind blowing from 280° West to East,72%,1028,6
20211209,11:00,15,Clear,6,Wind blowing from 260° West to East,63%,1027,6
20211209,12:00,16,Clear,9,Wind blowing from 310° Northwest to Southeast,55%,1027,6
20211209,13:00,17,Clear,9,Wind blowing from 320° Northwest to Southeast,52%,1026,6
20211209,14:00,18,Clear,9,Wind blowing from 0° North to South,43%,1025,6
20211209,15:00,17,Clear,9,Wind blowing from 280° West to East,45%,1025,6
20211209,16:00,16,Clear,6,Wind blowing from 290° West-northwest to East-southeast,48%,1025,6
20211209,17:00,14,Clear,2,Wind blowing from 290° West-northwest to East-southeast,55%,1026,6
20211209,18:00,10,Clear,2,Wind blowing from 320° Northwest to Southeast,76%,1026,8
20211209,19:00,10,Clear,2,Wind blowing from 220° Southwest to Northeast,71%,1027,7
20211209,20:00,8,Clear,2,Wind blowing from 210° South-southwest to North-northeast,82%,1027,6
20211209,21:00,7,Clear,2,Wind blowing from 280° West to East,93%,1027,6
20211209,22:00,6,Fog,0,Wind blowing from 0° North to South,93%,1027,5
20211209,23:00,5,Fog,2,Wind blowing from 0° North to South,93%,1027,4
20211210,00:00,4,Fog,2,Wind blowing from 230° Southwest to Northeast,100%,1027,5
20211210,01:00,4,Fog,0,Wind blowing from 0° North to South,100%,1027,3
20211210,02:00,4,Fog,0,Wind blowing from 0° North to South,93%,1027,4
20211210,03:00,3,Fog,2,Wind blowing from 260° West to East,93%,1027,3
20211210,04:00,3,Fog,2,Wind blowing from 240° West-southwest to East-northeast,93%,1027,2
20211210,05:00,3,Fog,0,Wind blowing from 0° North to South,93%,1027,2
20211210,06:00,1,Fog,2,Wind blowing from 270° West to East,100%,1028,2
20211210,07:00,3,Fog,0,Wind blowing from 0° North to South,100%,1028,2
20211210,08:00,3,Fog,2,Wind blowing from 260° West to East,100%,1029,2
20211210,09:00,8,Fog,2,Wind blowing from 0° North to South,93%,1029,2
20211210,10:00,12,Fog,2,Wind blowing from 0° North to South,77%,1029,3
20211210,11:00,13,Haze,13,Wind blowing from 90° East to West,67%,1028,4
20211210,12:00,15,Haze,9,Wind blowing from 60° East-northeast to West-southwest,59%,1027,5
20211210,13:00,15,Haze,9,Wind blowing from 30° North-northeast to South-southwest,55%,1027,5
20211210,14:00,16,Haze,9,Wind blowing from 80° East to West,45%,1026,5
20211210,15:00,16,Haze,13,Wind blowing from 90° East to West,45%,1026,5
20211210,16:00,15,Haze,9,Wind blowing from 90° East to West,51%,1026,5
20211210,17:00,12,Haze,9,Wind blowing from 70° East-northeast to West-southwest,63%,1026,5
20211210,18:00,10,Haze,9,Wind blowing from 80° East to West,67%,1026,5
20211210,19:00,10,Haze,9,Wind blowing from 80° East to West,67%,1027,5
20211210,20:00,10,Haze,9,Wind blowing from 60° East-northeast to West-southwest,67%,1027,5
20211210,21:00,9,Haze,13,Wind blowing from 70° East-northeast to West-southwest,71%,1027,5
20211210,22:00,7,Fog,6,Wind blowing from 80° East to West,81%,1027,4
20211210,23:00,7,Fog,13,Wind blowing from 80° East to West,81%,1027,3
20211211,00:00,8,Fog,9,Wind blowing from 100° East to West,82%,1026,3
20211211,01:00,5,Fog,9,Wind blowing from 90° East to West,93%,1026,3
20211211,02:00,7,Fog,6,Wind blowing from 30° North-northeast to South-southwest,87%,1026,2
20211211,03:00,7,Fog,9,Wind blowing from 50° Northeast to Southwest,93%,1027,2
20211211,04:00,7,Fog,6,Wind blowing from 50° Northeast to Southwest,93%,1027,2
20211211,05:00,7,Fog,9,Wind blowing from 60° East-northeast to West-southwest,100%,1027,2
20211211,06:00,8,Fog,17,Wind blowing from 80° East to West,100%,1026,1
20211211,07:00,7,Fog,13,Wind blowing from 80° East to West,100%,1027,1
20211211,08:00,9,Fog,13,Wind blowing from 50° Northeast to Southwest,94%,1028,1
20211211,09:00,9,Fog,17,Wind blowing from 80° East to West,94%,1028,1
20211211,10:00,10,Fog,17,Wind blowing from 60° East-northeast to West-southwest,88%,1028,2
20211211,11:00,11,Fog,9,Wind blowing from 50° Northeast to Southwest,82%,1028,2
20211211,12:00,12,Fog,13,Wind blowing from 90° East to West,77%,1027,3
20211211,13:00,13,Partly sunny,9,Wind blowing from 50° Northeast to Southwest,72%,1026,3
20211211,14:00,13,Partly sunny,9,Wind blowing from 50° Northeast to Southwest,72%,1026,4
20211211,15:00,13,Partly sunny,6,Wind blowing from 50° Northeast to Southwest,72%,1026,4
20211211,16:00,13,Overcast,6,Wind blowing from 50° Northeast to Southwest,72%,1026,4
